AnimalType,IntakeMonth,Breed,Age,Sex,SpayNeuter,Size,Color,IntakeType,Class
DOG,June,LABRADOR RETR - MIX,Youth - Younger than 1 year,FEMALE,true,PUPPY,BLACK,Stray
DOG,December,PUG - BEAGLE,Older than 1 year,MALE,true,MED,TRICOLOR,Stray
CAT,April,,,UNKNOWN,false,SMALL,BROWN,Stray
DOG,April,,Older than 1 year,MALE,true,MED,RED,Owner Surrender
DOG,November,YORKSHIRE TERR - SHIH TZU,Older than 7 years,MALE,true,SMALL,BUFF,Owner Surrender
CAT,September,,Infant - Younger than 6 months,MALE,false,KITTN,LYNX PT,Owner Surrender
DOG,December,,,FEMALE,false,MED,WHITE,Stray
DOG,July,,Older than 7 years,MALE,true,MED,TRICOLOR,Foster Return
CAT,December,,Youth - Younger than 1 year,MALE,true,MED,BRN TABBY,Stray
DOG,April,JACK RUSS TER - MIX,Older than 7 years,FEMALE,true,SMALL,WHITE,Owner Surrender
DOG,March,,Older than 7 years,MALE,true,LARGE,BLACK,Owner Surrender
DOG,December,YORKSHIRE TERR - POODLE TOY,Older than 1 year,MALE,false,TOY,WHITE,Owner Surrender
CAT,January,,,FEMALE,false,MED,TORTIE,Stray
CAT,February,,,FEMALE,false,MED,CALICO,Stray
DOG,April,,Older than 1 year,FEMALE,true,SMALL,GRAY,Stray
DOG,April,,Older than 1 year,FEMALE,true,SMALL,TAN,Stray
CAT,August,,,FEMALE,false,MED,GRAY,Stray
CAT,September,BENGAL - MIX,Infant - Younger than 6 months,FEMALE,false,KITTN,BRN MERLE,Stray
DOG,April,,Older than 1 year,FEMALE,true,LARGE,BLACK,Out Patient Spay or Neuter
DOG,March,LABRADOR RETR - MIX,Older than 7 years,MALE,false,X-LRG,GOLD,Stray
CAT,February,,,MALE,false,MED,BLACK,Stray
DOG,January,,Older than 7 years,MALE,false,LARGE,BLACK,Owner Surrender
DOG,May,LABRADOR RETR - MIX,Youth - Younger than 1 year,FEMALE,true,SMALL,WHITE,Stray
DOG,May,,Older than 7 years,MALE,true,MED,BR BRINDLE,Stray
DOG,March,,Older than 7 years,MALE,true,MED,BRINDLE,Stray
DOG,September,PIT BULL - MIX,Older than 1 year,MALE,false,MED,BR BRINDLE,Stray
CAT,August,,,UNKNOWN,false,KITTN,BUFF,Owner Surrender
DOG,January,RAT TERRIER - MIX,Older than 7 years,MALE,true,SMALL,BL BRINDLE,Owner Surrender
CAT,March,,,FEMALE,false,MED,BROWN,Stray
CAT,March,,Youth - Younger than 1 year,FEMALE,true,SMALL,GRAY TABBY,Foster Return
DOG,August,PIT BULL - MIX,Older than 1 year,MALE,false,LARGE,TAN,Stray
DOG,June,,Older than 7 years,MALE,false,MED,WHITE,Owner Surrender
CAT,March,,Older than 1 year,FEMALE,false,LARGE,WHITE,Owner Surrender
CAT,April,,Older than 1 year,FEMALE,true,MED,GRAY,Stray
CAT,July,,Infant - Younger than 6 months,MALE,true,KITTN,BLK TABBY,Stray
DOG,January,PIT BULL - MIX,,MALE,true,LARGE,BLACK,Owner Surrender
DOG,August,LABRADOR RETR - PIT BULL,Older than 1 year,FEMALE,true,MED,BLACK,Stray
CAT,July,,,MALE,false,LARGE,WHITE,Stray
DOG,May,CHOW CHOW - MIX,Infant - Younger than 6 months,MALE,true,PUPPY,TRICOLOR,Owner Surrender
DOG,December,BORDER COLLIE - MIX,Older than 7 years,MALE,true,MED,GRAY,Stray
DOG,April,,Older than 1 year,FEMALE,true,LARGE,RED,Stray
DOG,April,,Older than 7 years,FEMALE,true,SMALL,TAN,Stray
DOG,December,,Infant - Younger than 6 months,FEMALE,true,PUPPY,BLUE MERLE,Foster Return
DOG,March,,,FEMALE,true,SMALL,TAN,Owner Surrender
DOG,September,,Older than 7 years,FEMALE,true,TOY,BLACK,Owner Surrender
CAT,June,,Infant - Younger than 6 months,FEMALE,false,KITTN,GRAY,Stray
DOG,January,,Older than 1 year,FEMALE,true,SMALL,BLACK,Stray
DOG,February,OLD ENG BULLDOG - MIX,Older than 1 year,MALE,true,LARGE,WHITE,Foster Return
DOG,August,CHIHUAHUA SH - MIX,Older than 1 year,MALE,true,SMALL,RED,Stray
DOG,June,,,FEMALE,false,SMALL,WHITE,Stray
CAT,September,,Infant - Younger than 6 months,FEMALE,false,KITTN,ORANGE,Stray
CAT,July,,,UNKNOWN,false,KITTN,GRAY,Stray
DOG,August,,Youth - Younger than 1 year,MALE,false,MED,BROWN,Stray
DOG,December,JACK RUSS TER - BOXER,Infant - Younger than 6 months,FEMALE,true,MED,WHITE,Owner Surrender
DOG,June,,,MALE,true,MED,BROWN,Stray
CAT,July,,,UNKNOWN,false,KITTN,GRAY,Stray
CAT,September,,Infant - Younger than 6 months,MALE,false,KITTN,ORG TIGER,Stray
DOG,May,,Older than 1 year,MALE,true,MED,TRICOLOR,Stray
CAT,July,,,MALE,false,KITTN,BUFF,Stray
DOG,August,MIN PINSCHER - MIX,Older than 1 year,MALE,true,SMALL,BLACK,Owner Surrender
CAT,October,,Older than 1 year,FEMALE,true,LARGE,TORTIE,Owner Surrender
CAT,October,,Older than 1 year,FEMALE,true,MED,TORTIE,Owner Surrender
DOG,March,,,FEMALE,false,MED,BLACK,Stray
DOG,January,,Infant - Younger than 6 months,MALE,false,MED,RED,Stray
CAT,December,,,MALE,false,MED,ORG TABBY,Stray
CAT,July,,,UNKNOWN,false,MED,BLACK,Stray
CAT,May,,Older than 1 year,MALE,false,LARGE,ORG TABBY,Owner Surrender
CAT,August,,Older than 1 year,MALE,true,LARGE,BLK TABBY,Owner Surrender
CAT,March,,,UNKNOWN,false,MED,BLACK,Stray
DOG,May,POODLE MIN - MIX,Older than 1 year,MALE,false,MED,WHITE,Stray
DOG,August,,Older than 7 years,MALE,true,LARGE,WHITE,Owner Surrender
DOG,August,DACHSHUND - MIX,Infant - Younger than 6 months,FEMALE,false,PUPPY,BLACK,Stray
DOG,June,LABRADOR RETR - PIT BULL,Youth - Younger than 1 year,FEMALE,true,PUPPY,BROWN,Stray
DOG,February,,,MALE,false,PUPPY,WHITE,Stray
DOG,March,,,FEMALE,true,MED,TAN,Stray
CAT,May,,,UNKNOWN,false,MED,GRAY TABBY,Stray
DOG,March,,Older than 1 year,FEMALE,true,MED,TAN,Impound
CAT,June,,,FEMALE,false,KITTN,CALICO,Stray
CAT,May,,,UNKNOWN,false,MED,BLACK,Stray
CAT,August,,Infant - Younger than 6 months,FEMALE,true,SMALL,BLACK,Stray
DOG,August,PIT BULL - MIX,Older than 1 year,FEMALE,false,MED,TAN,Stray
CAT,August,,Youth - Younger than 1 year,FEMALE,true,MED,WHITE,Stray
DOG,August,,Older than 1 year,FEMALE,false,SMALL,WHITE,Stray
DOG,December,,Older than 7 years,MALE,true,LARGE,TAN,Owner Surrender
CAT,May,,,UNKNOWN,false,KITTN,BRN TABBY,Stray
CAT,September,,,MALE,false,MED,WHITE,Stray
DOG,June,BEAGLE - MIX,Youth - Younger than 1 year,FEMALE,false,MED,TAN,Stray
CAT,July,DOMESTIC LH - MAINE COON,Older than 1 year,MALE,true,LARGE,ORG TIGER,Stray
DOG,August,,Older than 1 year,MALE,false,MED,TAN,Stray
CAT,August,,Youth - Younger than 1 year,FEMALE,false,SMALL,BRN TABBY,Stray
CAT,September,,Older than 1 year,FEMALE,true,SMALL,BRN TABBY,Stray
CAT,October,,,MALE,false,KITTN,CREAM,Stray
CAT,May,,,FEMALE,false,KITTN,BLACK,Stray
CAT,August,,,MALE,false,KITTN,ORG TABBY,Stray
DOG,December,PIT BULL - MIX,Infant - Younger than 6 months,FEMALE,false,PUPPY,WHITE,Stray
DOG,January,,Older than 1 year,MALE,true,LARGE,YELLOW,Stray
DOG,December,PIT BULL - LABRADOR RETR,Infant - Younger than 6 months,MALE,true,PUPPY,BR BRINDLE,Stray
CAT,September,,,MALE,false,LARGE,GRAY,Stray
DOG,September,,,MALE,false,MED,BLUE,Stray
DOG,April,DACHSHUND - BEAGLE,Older than 1 year,MALE,true,SMALL,BROWN,Owner Surrender
DOG,March,,Older than 7 years,MALE,true,SMALL,BLACK,Owner Surrender
CAT,March,,Older than 1 year,FEMALE,false,MED,CALICO,Owner Surrender
DOG,March,,,UNKNOWN,false,MED,BR BRINDLE,Stray
DOG,August,,Older than 1 year,MALE,true,MED,WHITE,Stray
DOG,April,,,FEMALE,false,SMALL,TAN,Stray
DOG,August,LABRADOR RETR - ROTTWEILER,Youth - Younger than 1 year,FEMALE,false,MED,BLACK,Owner Surrender
CAT,August,,,FEMALE,false,KITTN,GRAY,Stray
DOG,February,GERM SHEPHERD - MIX,,FEMALE,false,PUPPY,BROWN,Stray
CAT,August,,,MALE,false,LARGE,GRAY TABBY,Stray
DOG,August,PIT BULL - MIX,Youth - Younger than 1 year,FEMALE,false,PUPPY,BROWN,Owner Surrender
CAT,December,,Older than 1 year,MALE,true,MED,GRAY TABBY,Stray
DOG,January,,Older than 1 year,MALE,true,MED,TRICOLOR,Owner Surrender
DOG,April,AMERICAN STAFF - BULLDOG,Older than 1 year,FEMALE,true,LARGE,WHITE,Stray
CAT,May,,,FEMALE,false,MED,WHITE,Owner Surrender
DOG,June,,Older than 1 year,MALE,true,SMALL,TRICOLOR,Stray
CAT,June,SIAMESE - MIX,,UNKNOWN,false,MED,WHITE,Impound
DOG,March,,Infant - Younger than 6 months,MALE,false,PUPPY,BR BRINDLE,Owner Surrender
DOG,July,,Older than 7 years,FEMALE,false,SMALL,BLACK,Stray
DOG,September,BEAGLE - MIX,Older than 1 year,FEMALE,true,SMALL,BLACK,Stray
DOG,April,,Older than 7 years,FEMALE,true,MED,TAN,Owner Surrender
CAT,May,,,FEMALE,false,MED,CALICO,Stray
DOG,January,MIN PINSCHER - DACHSHUND,Infant - Younger than 6 months,FEMALE,true,PUPPY,BROWN,Stray
CAT,May,,Infant - Younger than 6 months,FEMALE,true,KITTN,BLACK,Foster Return
CAT,June,,Infant - Younger than 6 months,FEMALE,false,KITTN,CALICO,Owner Surrender
DOG,March,BEAGLE - MIX,Infant - Younger than 6 months,MALE,false,SMALL,WHITE,Stray
CAT,September,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,TAN,Disposal Request by Public
CAT,May,,,UNKNOWN,false,KITTN,ORG TABBY,Stray
DOG,January,,Older than 1 year,FEMALE,true,SMALL,WHITE,Stray
CAT,May,,Older than 7 years,FEMALE,true,MED,BRN TABBY,Owner Surrender
CAT,May,,Infant - Younger than 6 months,MALE,true,KITTN,BLACK,Stray
DOG,April,POINTER - MIX,,MALE,false,PUPPY,BROWN,Owner Surrender
CAT,January,,,MALE,true,LARGE,BRN TABBY,Stray
CAT,December,,Older than 1 year,FEMALE,false,MED,GRAY,Owner Surrender
DOG,November,,Older than 1 year,FEMALE,true,LARGE,RED,Stray
CAT,August,,,FEMALE,false,MED,TORTIE,Stray
CAT,August,,,UNKNOWN,false,KITTN,BLACK,Stray
CAT,March,,,UNKNOWN,false,LARGE,BLACK,Stray
DOG,April,,,FEMALE,false,PUPPY,WHITE,Stray
CAT,March,,,UNKNOWN,false,LARGE,BLACK,Stray
CAT,February,,,MALE,false,LARGE,BLK TABBY,Stray
DOG,January,BLACK/TAN HOUND - MIX,Older than 1 year,FEMALE,true,LARGE,TAN,Stray
DOG,August,,Older than 1 year,FEMALE,false,MED,BLACK,Stray
DOG,July,BOXER - MIX,Older than 1 year,MALE,true,MED,TAN,Stray
CAT,April,,,UNKNOWN,false,LARGE,ORG TABBY,Stray
CAT,July,,Infant - Younger than 6 months,FEMALE,false,KITTN,BRN TIGER,Stray
DOG,May,BOXER - MIX,Infant - Younger than 6 months,MALE,true,LARGE,BROWN,Out Patient Spay or Neuter
CAT,August,,,FEMALE,false,KITTN,BLACK,Stray
CAT,February,,,UNKNOWN,false,SMALL,BLACK,Stray
DOG,February,LABRADOR RETR - CHESA BAY RETR,Older than 7 years,MALE,true,MED,BROWN,Stray
DOG,January,,,FEMALE,false,LARGE,BLACK,Stray
CAT,June,,,FEMALE,false,KITTN,CALICO,Stray
CAT,September,,,UNKNOWN,false,KITTN,GRAY TABBY,Stray
DOG,August,,Older than 1 year,FEMALE,false,SMALL,BLACK,Stray
CAT,July,,Older than 1 year,MALE,true,LARGE,ORANGE,Stray
CAT,July,,,FEMALE,false,LARGE,CALICO,Stray
CAT,March,DOMESTIC SH - DOMESTIC SH,,UNKNOWN,false,KITTN,BRN TABBY,Stray
CAT,November,,Infant - Younger than 6 months,FEMALE,true,KITTN,CALICO,Stray
DOG,May,GERM SHEPHERD - ROTTWEILER,Youth - Younger than 1 year,MALE,true,LARGE,BLACK,Owner Surrender
DOG,June,SHETLD SHEEPDOG - MIX,Older than 1 year,MALE,true,SMALL,WHITE,Stray
DOG,October,,Older than 1 year,FEMALE,false,SMALL,WHITE,Owner Surrender
CAT,September,,,UNKNOWN,false,LARGE,GRAY,Stray
CAT,December,,Older than 1 year,MALE,true,MED,ORG TABBY,Owner Surrender
DOG,July,,Older than 1 year,MALE,true,SMALL,BLACK,Owner Surrender
CAT,March,,,MALE,true,LARGE,ORANGE,Stray
CAT,January,,,UNKNOWN,false,MED,BLACK,Stray
CAT,January,,,UNKNOWN,false,MED,BRN TABBY,Owner Surrender
CAT,April,,Infant - Younger than 6 months,MALE,true,KITTN,GRAY,Owner Surrender
DOG,July,AUST SHEPHERD - BORDER COLLIE,Older than 1 year,MALE,true,LARGE,BROWN,Stray
CAT,July,,Infant - Younger than 6 months,FEMALE,false,KITTN,ORG TABBY,Stray
CAT,November,,Infant - Younger than 6 months,FEMALE,true,KITTN,BRN TABBY,Owner Surrender
CAT,April,,,MALE,false,LARGE,WHITE,Stray
CAT,August,,Infant - Younger than 6 months,FEMALE,false,KITTN,WHITE,Stray
CAT,June,,Older than 1 year,FEMALE,false,MED,WHITE,Owner Surrender
CAT,October,,Older than 7 years,FEMALE,false,MED,GRAY,Owner Surrender
DOG,June,,Older than 7 years,MALE,false,SMALL,BLACK,Owner Surrender
DOG,December,BOXER - ST BERNARD SMTH,,MALE,false,X-LRG,BROWN,Stray
CAT,June,,Older than 1 year,FEMALE,false,SMALL,BLACK,Stray
DOG,February,PIT BULL - MIX,,UNKNOWN,false,LARGE,WHITE,Stray
DOG,January,GERM SHEPHERD - SIBERIAN HUSKY,Older than 1 year,MALE,true,MED,BLACK,Stray
CAT,January,,,UNKNOWN,false,LARGE,BLACK,Stray
CAT,September,,Infant - Younger than 6 months,FEMALE,false,KITTN,WHITE,Stray
CAT,August,,Infant - Younger than 6 months,FEMALE,false,SMALL,CALICO,Owner Surrender
DOG,April,GERM SHEPHERD - CHOW CHOW,Infant - Younger than 6 months,FEMALE,true,PUPPY,BROWN,Stray
DOG,August,,Older than 7 years,MALE,false,SMALL,BLUE MERLE,Owner Surrender
DOG,July,,Older than 7 years,FEMALE,true,SMALL,TAN,Stray
DOG,February,CHIHUAHUA SH - MIX,Youth - Younger than 1 year,FEMALE,true,SMALL,TAN,Stray
CAT,October,,Infant - Younger than 6 months,MALE,false,KITTN,GRAY,Stray
DOG,February,BORDER COLLIE - PIT BULL,Older than 1 year,MALE,false,LARGE,WHITE,Owner Surrender
DOG,March,GERM SHEPHERD - MIX,Youth - Younger than 1 year,FEMALE,true,MED,BLACK,Impound
CAT,February,,Older than 1 year,FEMALE,true,MED,TORTIE,Stray
DOG,February,,Older than 1 year,MALE,true,TOY,WHITE,Out Patient Spay or Neuter
DOG,March,LABRADOR RETR - MIX,Older than 1 year,FEMALE,true,X-LRG,BLACK,Stray
CAT,March,,,MALE,false,MED,ORG TABBY,Stray
CAT,June,,,FEMALE,false,KITTN,TORTIE,Stray
CAT,July,,Infant - Younger than 6 months,FEMALE,true,KITTN,BLACK,Foster Return
CAT,August,,Infant - Younger than 6 months,FEMALE,true,KITTN,BLACK,Foster Return
CAT,October,,Older than 1 year,MALE,true,LARGE,GRAY,Stray
CAT,December,,,MALE,false,KITTN,BRN TABBY,Stray
DOG,March,LABRADOR RETR - MIX,,FEMALE,false,MED,RED,Stray
CAT,October,,Infant - Younger than 6 months,MALE,false,KITTN,ORG TABBY,Owner Surrender
DOG,January,,,FEMALE,false,LARGE,BLACK,Owner Surrender
CAT,July,,,UNKNOWN,false,MED,GRAY,Stray
CAT,August,,Older than 1 year,FEMALE,false,MED,CALICO,Owner Surrender
DOG,July,,Infant - Younger than 6 months,MALE,false,PUPPY,BROWN,Impound
DOG,March,,Older than 1 year,FEMALE,true,MED,WHITE,Owner Surrender
DOG,April,LABRADOR RETR - MIX,,FEMALE,false,LARGE,BROWN,Owner Surrender
CAT,April,,,FEMALE,false,KITTN,BLACK,Foster Return
DOG,February,WELSH CORGI CAR - MIX,Youth - Younger than 1 year,MALE,true,SMALL,CREAM,Stray
DOG,September,LABRADOR RETR - MIX,Infant - Younger than 6 months,FEMALE,false,PUPPY,BR BRINDLE,Stray
DOG,February,GERM SHEPHERD - AUST CATTLE DOG,Older than 1 year,FEMALE,true,MED,BL BRINDLE,Stray
DOG,August,BORDER COLLIE - MIX,Older than 1 year,FEMALE,false,MED,BLACK,Owner Surrender
DOG,August,,,MALE,false,MED,SABLE,Stray
DOG,December,,,MALE,true,MED,TAN,Stray
DOG,January,,Older than 1 year,FEMALE,true,SMALL,BLACK,Owner Surrender
DOG,September,,,MALE,false,SMALL,UNKNOWN,Reported Lost by Public
DOG,April,,,FEMALE,false,LARGE,BROWN,Stray
DOG,March,,Older than 1 year,MALE,true,MED,TAN,Stray
CAT,July,,Infant - Younger than 6 months,FEMALE,true,KITTN,TORTIE,Foster Return
DOG,August,,Older than 1 year,FEMALE,false,LARGE,BROWN,Owner Surrender
CAT,August,,Infant - Younger than 6 months,FEMALE,false,KITTN,CALICO,Stray
DOG,January,PARSON RUSS TER - MIX,Older than 1 year,FEMALE,true,MED,BLACK,Owner Surrender
DOG,June,LABRADOR RETR - BEAGLE,Youth - Younger than 1 year,MALE,true,SMALL,BROWN,Owner Surrender
DOG,August,,Infant - Younger than 6 months,FEMALE,false,PUPPY,FAWN,Stray
CAT,July,,Youth - Younger than 1 year,MALE,true,LARGE,BRN TIGER,Owner Surrender
CAT,June,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,WHITE,Owner Surrender
CAT,July,,,FEMALE,false,MED,BLACK,Stray
DOG,February,,,FEMALE,false,MED,BROWN,Stray
CAT,September,,,FEMALE,false,MED,TORTIE,Stray
DOG,August,JACK RUSS TER - MIX,,MALE,true,MED,WHITE,Stray
DOG,July,LABRADOR RETR - BORDER COLLIE,Youth - Younger than 1 year,FEMALE,true,PUPPY,BLACK,Owner Surrender
CAT,June,,Infant - Younger than 6 months,FEMALE,true,KITTN,GRAY,Stray
DOG,September,,Older than 1 year,MALE,true,X-LRG,BLACK,Stray
DOG,May,,,FEMALE,false,PUPPY,BLACK,Owner Surrender
DOG,April,LABRADOR RETR - MIX,Infant - Younger than 6 months,MALE,false,MED,BLACK,Stray
CAT,July,,Infant - Younger than 6 months,FEMALE,false,KITTN,BRN TABBY,Stray
DOG,February,,Older than 1 year,MALE,false,LARGE,TAN,Owner Surrender
CAT,February,,Youth - Younger than 1 year,MALE,false,MED,GRAY TABBY,Owner Surrender
DOG,July,,Older than 1 year,MALE,true,LARGE,WHITE,Impound
CAT,May,,,UNKNOWN,false,KITTN,BLACK,Stray
CAT,June,,,UNKNOWN,false,KITTN,BLACK,Stray
CAT,May,,Infant - Younger than 6 months,FEMALE,true,KITTN,GRAY TABBY,Foster Return
DOG,June,MIN PINSCHER - MIX,,FEMALE,true,SMALL,BLACK,Stray
DOG,February,,Older than 1 year,MALE,true,SMALL,WHITE,Stray
CAT,June,,,MALE,false,MED,BLK TIGER,Stray
DOG,March,,Older than 1 year,MALE,false,MED,BR BRINDLE,Stray
DOG,June,,,FEMALE,false,LARGE,BROWN,Stray
CAT,July,,Infant - Younger than 6 months,MALE,false,KITTN,GRAY,Stray
CAT,December,,Older than 1 year,MALE,false,LARGE,BRN TABBY,Stray
CAT,February,,Older than 1 year,MALE,false,LARGE,BLACK,Stray
DOG,December,,Older than 7 years,FEMALE,false,SMALL,CHOCOLATE,Owner Surrender
CAT,August,,Infant - Younger than 6 months,MALE,false,KITTN,FLAME PT,Owner Surrender
DOG,May,MALTESE - POODLE MIN,,MALE,true,SMALL,WHITE,Stray
DOG,August,,Older than 1 year,FEMALE,false,X-LRG,BROWN,Stray
DOG,August,,Older than 1 year,FEMALE,true,MED,BROWN,Stray
DOG,March,AKITA - MIX,,MALE,false,X-LRG,BROWN,Stray
DOG,November,GOLDEN RETR - GERM SHEPHERD,,MALE,true,LARGE,BROWN,Stray
DOG,January,PIT BULL - MIX,Older than 1 year,MALE,true,LARGE,WHITE,Owner Surrender
CAT,December,,Older than 1 year,FEMALE,true,MED,BLACK,Stray
CAT,September,,Older than 1 year,MALE,true,LARGE,ORG TIGER,Stray
DOG,June,,Older than 1 year,MALE,true,LARGE,TAN,Owner Surrender
CAT,May,,Infant - Younger than 6 months,MALE,false,KITTN,BLK TABBY,Stray
DOG,June,POODLE MIN - MIX,Older than 1 year,FEMALE,true,TOY,APRICOT,Stray
CAT,July,,Infant - Younger than 6 months,MALE,true,KITTN,WHITE,Stray
DOG,August,,Infant - Younger than 6 months,MALE,false,LARGE,WHITE,Stray
CAT,July,,,FEMALE,false,SMALL,BLK TABBY,Stray
CAT,May,,Older than 1 year,FEMALE,true,MED,BLUE PT,Owner Surrender
DOG,June,,,MALE,true,LARGE,YELLOW,Stray
DOG,July,LABRADOR RETR - WEIMARANER,Older than 1 year,MALE,true,MED,BROWN,Owner Surrender
CAT,June,,,UNKNOWN,false,KITTN,BRN TABBY,Owner Surrender
DOG,March,PEKINGESE - MIX,Older than 1 year,FEMALE,true,SMALL,CREAM,Owner Surrender
DOG,December,,,MALE,false,LARGE,WHITE,Stray
CAT,April,,,FEMALE,false,MED,BRN TABBY,Stray
DOG,July,FLAT COAT RETR - LABRADOR RETR,Youth - Younger than 1 year,MALE,true,MED,BLACK,Owner Surrender
CAT,February,,Youth - Younger than 1 year,FEMALE,true,MED,BLACK,Owner Surrender
CAT,May,,,UNKNOWN,false,KITTN,BLACK,Foster Return
DOG,June,,Youth - Younger than 1 year,MALE,true,TOY,BLACK,Owner Surrender
DOG,October,,Older than 1 year,FEMALE,true,SMALL,BLACK,Owner Surrender
CAT,September,,,UNKNOWN,false,KITTN,GRAY,Stray
CAT,July,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,BLACK,Stray
DOG,June,,Older than 1 year,MALE,true,SMALL,WHITE,Stray
CAT,July,,Infant - Younger than 6 months,UNKNOWN,false,MED,BLACK,Stray
DOG,May,,,MALE,false,LARGE,WHITE,Stray
DOG,May,PUG - BEAGLE,,FEMALE,true,SMALL,FAWN,Stray
DOG,March,RAT TERRIER - MIX,Older than 1 year,MALE,true,SMALL,BLACK,Owner Surrender
CAT,July,DOMESTIC SH - PURE BRED,Older than 7 years,FEMALE,true,MED,GRAY,Owner Surrender
DOG,March,GERM SHEPHERD - MIX,,MALE,false,LARGE,BLACK,Stray
CAT,May,,Infant - Younger than 6 months,MALE,false,KITTN,GRAY TABBY,Stray
DOG,May,PIT BULL - BEAGLE,Infant - Younger than 6 months,MALE,true,PUPPY,BROWN,Stray
DOG,April,,Older than 1 year,FEMALE,true,MED,TRICOLOR,Stray
CAT,March,,,UNKNOWN,false,SMALL,BLACK,Stray
DOG,November,ALASK MALAMUTE - MIX,Infant - Younger than 6 months,FEMALE,true,LARGE,BROWN,Stray
CAT,January,,,MALE,false,MED,BLACK,Stray
DOG,April,,,FEMALE,false,MED,TAN,Stray
DOG,November,PIT BULL - MIX,,FEMALE,false,MED,BROWN,Owner Surrender
CAT,February,,,UNKNOWN,false,MED,GRAY,Stray
DOG,January,,Older than 1 year,MALE,true,MED,BLACK,Stray
CAT,October,,,MALE,false,KITTN,ORANGE,Stray
CAT,October,,,UNKNOWN,false,SMALL,BLACK,Stray
DOG,February,MALTESE - MIX,Older than 1 year,MALE,true,SMALL,WHITE,Impound
CAT,May,,Older than 1 year,FEMALE,true,MED,GRAY,Owner Surrender
CAT,May,,Infant - Younger than 6 months,MALE,true,KITTN,ORG TABBY,Owner Surrender
DOG,March,,Older than 7 years,MALE,false,SMALL,BLACK,Owner Surrender
CAT,April,,,MALE,false,MED,BLACK,Stray
DOG,September,,Older than 1 year,FEMALE,false,LARGE,BLACK,Owner Surrender
CAT,May,,,UNKNOWN,false,KITTN,BLK SMOKE,Owner Surrender
CAT,June,,Infant - Younger than 6 months,FEMALE,true,KITTN,BLACK,Foster Return
DOG,April,,Older than 1 year,FEMALE,true,X-LRG,BLACK,Stray
DOG,July,ALASKAN HUSKY - LABRADOR RETR,Infant - Younger than 6 months,FEMALE,true,PUPPY,BROWN,Owner Surrender
DOG,May,,,FEMALE,false,PUPPY,TAN,Stray
CAT,March,DOMESTIC SH - DOMESTIC SH,Older than 1 year,FEMALE,true,MED,BLK TABBY,Owner Surrender
CAT,February,PERSIAN - MUNCHKIN LH,,FEMALE,false,SMALL,SLVR TIGER,Stray
DOG,June,,Older than 1 year,FEMALE,true,LARGE,GRAY,Stray
DOG,January,,,MALE,false,LARGE,CHOCOLATE,Stray
CAT,May,,,UNKNOWN,false,KITTN,BLACK,Stray
CAT,March,,,UNKNOWN,false,LARGE,BLACK,Stray
DOG,April,BEAGLE - MIX,Older than 7 years,MALE,true,MED,TRICOLOR,Owner Surrender
CAT,July,,,FEMALE,false,MED,BLK TABBY,Stray
DOG,May,JACK RUSS TER - MIX,,MALE,false,MED,BR BRINDLE,Stray
DOG,May,,,MALE,false,SMALL,WHITE,Stray
DOG,January,LABRADOR RETR - GERM SHEPHERD,Older than 1 year,MALE,false,X-LRG,YELLOW,Owner Surrender
CAT,October,,,FEMALE,false,MED,BRN TABBY,Stray
CAT,July,,,FEMALE,false,MED,BLACK,Stray
DOG,May,,,MALE,false,LARGE,GOLD,Stray
CAT,May,,Infant - Younger than 6 months,FEMALE,false,KITTN,BRN TABBY,Stray
DOG,November,,Older than 7 years,MALE,true,MED,GRAY,Owner Surrender
CAT,April,,Infant - Younger than 6 months,MALE,true,KITTN,BLACK,Owner Surrender
CAT,November,,Youth - Younger than 1 year,MALE,true,SMALL,BLACK,Foster Return
CAT,January,,Older than 1 year,MALE,true,MED,GRAY,Stray
DOG,January,,,MALE,false,MED,BLACK,Stray
DOG,May,,Older than 1 year,MALE,true,X-LRG,BLACK,Stray
CAT,June,,,MALE,false,KITTN,GRAY,Stray
CAT,May,,Infant - Younger than 6 months,MALE,true,KITTN,GRAY TABBY,Stray
DOG,March,,,MALE,true,MED,WHITE,Stray
CAT,June,,,MALE,false,SMALL,WHITE,Stray
DOG,August,,Older than 1 year,MALE,true,LARGE,BLACK,Stray
DOG,November,,,MALE,true,LARGE,WHITE,Stray
CAT,October,,Infant - Younger than 6 months,FEMALE,true,KITTN,BLACK,Stray
DOG,March,GERM SHEPHERD - MIX,Older than 7 years,FEMALE,true,MED,BLACK,Owner Surrender
CAT,May,,,UNKNOWN,false,MED,GRAY,Owner Surrender
CAT,February,BENGAL - MIX,Infant - Younger than 6 months,MALE,true,MED,GRAY TIGER,Stray
DOG,March,FOX TERR SMOOTH - MIX,Infant - Younger than 6 months,MALE,true,PUPPY,WHITE,Stray
DOG,August,PIT BULL - MIX,Older than 1 year,FEMALE,false,MED,BR BRINDLE,Stray
CAT,August,,,MALE,false,KITTN,BRN TABBY,Stray
DOG,March,,,MALE,true,TOY,FAWN,Out Patient Spay or Neuter
CAT,August,,Infant - Younger than 6 months,FEMALE,true,KITTN,BRN TABBY,Foster Return
DOG,January,,Youth - Younger than 1 year,MALE,true,LARGE,WHITE,Stray
CAT,April,,,FEMALE,false,KITTN,BLACK,Owner Surrender
